date,open,close,high,low,volume,code
2017-01-06,32.726,31.504,33.213,31.484,55599.0,603686
2017-01-13,31.504,30.332,32.1,30.173,43254.0,603686
2017-01-20,30.332,30.064,30.601,27.859,61505.0,603686
2017-01-26,30.064,30.452,30.481,29.945,22432.0,603686
2017-02-03,30.452,30.402,30.452,30.094,3850.0,603686
2017-02-10,30.442,31.177,32.279,30.362,42179.0,603686
2017-02-17,31.117,30.73,31.564,30.63,31836.0,603686
2017-02-24,30.789,31.047,31.484,30.73,38953.0,603686
2017-03-03,31.147,30.908,31.385,30.471,67142.0,603686
2017-03-10,30.779,31.196,31.882,30.779,71521.0,603686
2017-03-17,31.107,32.07,32.428,30.988,77573.0,603686
2017-03-24,32.18,33.918,34.444,31.504,182619.0,603686
2017-03-31,33.62,34.603,34.961,32.607,131843.0,603686
2017-04-07,34.275,35.517,35.527,34.027,91079.0,603686
2017-04-14,35.616,34.434,36.053,34.166,124520.0,603686
2017-04-21,34.226,34.265,34.961,33.233,89348.0,603686
2017-04-28,34.256,34.325,35.06,32.577,73391.0,603686
2017-05-05,34.265,33.163,34.663,33.034,53442.0,603686
2017-05-12,32.855,31.921,33.521,31.087,87555.0,603686
2017-05-19,32.07,33.64,33.967,31.643,63173.0,603686
2017-05-26,33.68,34.35,37.0,31.11,162455.0,603686
2017-06-02,34.5,35.07,35.88,33.5,110916.0,603686
2017-06-09,34.91,33.45,35.3,33.22,146159.0,603686
2017-06-16,32.99,34.31,35.14,32.9,90856.0,603686
2017-06-23,34.35,33.04,34.65,32.79,65313.0,603686
2017-06-30,33.1,34.4,34.49,33.1,51758.0,603686
2017-07-07,34.28,34.73,34.9,33.81,62746.0,603686
2017-07-14,34.7,33.44,35.18,33.01,64125.0,603686
2017-07-21,33.3,31.94,33.3,31.2,55096.0,603686
2017-07-28,31.98,31.82,32.47,31.18,43516.0,603686
2017-08-04,31.73,30.48,31.79,30.14,68885.0,603686
2017-08-11,30.0,30.46,30.8,30.0,39437.0,603686
2017-08-18,30.6,30.85,31.7,30.6,52164.0,603686
2017-08-25,30.9,30.79,31.17,30.5,34920.0,603686
2017-09-01,30.98,30.98,31.46,30.75,53900.0,603686
2017-09-08,30.98,30.22,31.42,30.2,61539.0,603686
2017-09-15,30.34,30.55,30.75,30.15,42849.0,603686
2017-09-22,30.54,30.55,31.29,30.18,55459.0,603686
2017-09-29,30.55,32.75,33.88,30.46,136133.0,603686
2017-10-13,33.1,32.74,33.22,32.15,76964.0,603686
2017-10-20,32.75,31.64,33.0,31.36,56269.0,603686
2017-10-27,31.65,31.94,32.5,31.35,62401.0,603686
2017-11-03,32.07,30.11,32.08,30.0,53217.0,603686
2017-11-10,30.12,29.84,30.33,28.51,90140.0,603686
2017-11-17,29.84,27.18,29.85,26.2,88135.0,603686
